batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
885,14:01:04,3.27,4.295,8.347,2.409,7.53,7.47,4.169,8.85,3.748,3.906
27,14:01:04,8.981,4.408,2.649,6.664,7.744,3.278,3.727,7.542,6.045,6.245
451,14:01:04,7.102,5.873,8.502,7.841,5.48,2.169,6.218,7.453,4.102,2.62
725,14:01:04,6.574,2.163,4.324,1.308,7.274,2.245,5.782,3.353,2.147,3.932
256,14:01:04,7.463,2.686,6.548,5.674,8.45,4.076,2.611,7.924,7.105,7.748
271,14:01:04,5.299,5.863,4.997,5.32,3.79,1.082,7.995,7.172,5.242,7.091
734,14:01:04,4.776,3.886,5.974,8.432,1.762,4.387,1.534,8.798,3.125,2.722
300,14:01:04,1.551,3.643,5.915,5.992,3.895,1.084,4.082,5.525,7.188,1.161
695,14:01:04,3.865,7.777,1.471,8.581,5.205,2.764,1.162,7.919,4.758,8.714
294,14:01:04,7.437,3.099,6.671,7.212,3.504,1.018,7.087,7.037,4.923,1.132
