batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
389,14:01:04,4.908,12.479,4.57,2.646,5.904,10.1,3.681,8.513,10.633,14.013
606,14:01:04,7.59,12.097,4.835,3.842,10.057,1.202,9.921,9.338,14.755,11.121
692,14:01:04,11.214,12.875,13.431,8.764,6.241,4.561,3.804,1.878,14.37,11.748
662,14:01:04,13.23,12.673,1.651,4.029,1.179,7.097,13.944,10.386,8.789,12.949
480,14:01:04,7.024,1.295,4.45,3.52,6.763,13.676,2.595,14.904,10.746,7.03
245,14:01:04,4.532,11.53,8.455,4.017,1.923,6.979,3.977,5.464,11.353,9.176
878,14:01:04,14.426,3.071,3.218,9.265,1.811,6.396,2.82,14.903,9.701,14.664
552,14:01:04,13.739,4.363,14.009,7.542,11.474,7.987,5.839,14.784,9.743,7.642
886,14:01:04,10.598,5.293,11.693,1.719,5.025,12.001,12.341,12.823,4.194,5.704
241,14:01:04,5.719,4.789,9.935,1.063,10.779,6.304,5.466,7.125,9.652,4.529
