batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
419,14:01:04,11.825,4.134,1.219,7.779,9.275,14.055,7.832,2.569,3.989,13.74
704,14:01:04,10.38,14.561,11.555,6.341,3.062,10.239,6.357,2.349,1.926,10.906
221,14:01:04,2.926,12.156,14.206,2.255,9.012,13.275,12.429,13.759,7.319,1.556
545,14:01:04,13.002,13.026,3.12,12.898,9.68,6.262,7.304,9.426,5.837,2.541
204,14:01:04,2.399,9.979,4.509,9.945,8.904,8.62,1.908,10.092,6.587,7.088
323,14:01:04,14.45,2.487,10.925,11.428,5.385,1.279,5.324,11.7,5.721,4.93
365,14:01:04,10.787,3.903,4.722,1.835,1.376,4.721,8.557,9.907,12.509,9.47
196,14:01:04,4.645,9.612,3.466,5.457,12.464,10.026,8.96,11.392,2.823,6.637
259,14:01:04,13.787,1.989,14.296,12.505,10.093,1.235,5.523,8.567,4.181,14.352
529,14:01:04,7.947,11.932,13.469,13.655,2.075,10.308,2.824,13.117,5.954,10.661
