batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
528,14:01:04,7.748,5.492,2.775,3.196,5.255,5.697,8.066,2.318,2.794,8.185
673,14:01:04,3.58,4.791,7.942,2.557,6.81,7.567,8.178,5.072,6.183,5.543
375,14:01:04,5.751,8.068,1.69,7.782,8.107,3.054,7.194,7.059,7.022,3.514
787,14:01:04,5.432,2.651,8.438,4.337,1.852,4.315,2.593,4.273,2.258,7.567
528,14:01:04,3.418,2.244,6.892,4.512,1.948,2.656,6.845,1.171,4.874,5.927
183,14:01:04,5.47,3.263,7.906,3.724,3.843,8.042,3.823,7.679,4.788,3.148
161,14:01:04,7.623,6.696,4.378,1.635,5.336,4.027,5.133,2.5,6.003,2.022
161,14:01:04,5.96,8.509,4.939,8.807,2.823,3.088,7.768,4.712,6.818,3.994
36,14:01:04,1.696,2.344,4.529,4.673,1.859,3.49,1.439,5.577,7.597,2.978
216,14:01:04,8.309,5.353,5.602,3.37,2.553,3.758,8.684,5.803,8.041,3.781
