batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
791,14:01:04,9.732,2.702,6.176,11.418,13.89,8.558,7.179, ,8.887,10.161
97,14:01:04,14.885,1.621,13.515,4.582,13.039,13.908,1.56,14.379, ,3.09
374,14:01:04,6.466,2.046,10.081,5.152,9.235,10.618,14.084,9.535,5.208,3.384
643,14:01:04,6.671,14.629,12.789,7.262,5.255,10.064,13.164,8.868,3.134,6.871
791,14:01:04,13.549,7.093,7.976,13.371,8.821,10.288,12.369,7.685,1.184,12.294
115,14:01:04,8.785,9.786,2.462,3.42,1.782,12.454,3.291,14.513,3.532,8.959
437, ,4.64,13.147,6.367,10.939,13.285,14.67,3.991,9.836,7.331,3.327
437,14:01:04,7.935,13.903,14.789,2.848,12.298,5.449,6.957,3.339,2.637,1.331
895,14:01:04,9.254, ,12.928,8.77,14.611,8.367,6.221,5.602,7.594,10.85
219,14:01:04,7.6,5.877,6.632,1.312,7.443,14.717,13.725,5.26,11.609,5.605
