batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
369,14:01:04,1.127,10.252,6.735,4.358,5.802,10.786,8.719,13.7,12.268,13.314
432,14:01:04,4.915,5.849,13.222,2.899,7.801,9.66,6.885,12.735,11.759,14.168
394,14:01:04,5.292,10.698,7.532,10.691,1.729,12.714,13.394,8.85,10.469,10.766
242,14:01:04,2.905,2.546,14.137,11.32,5.983,2.986,1.923,14.098,9.946,13.484
369,14:01:04,12.746,4.486,3.941,8.473,6.166,9.28,12.49,7.42,8.41,3.81
227,14:01:04,2.54,13.59,8.602,13.341,12.794,10.236,4.034,6.533,10.244,9.062
785,14:01:04,8.469,5.188,13.395,11.688,1.285,9.46,7.397,8.984,6.638,9.458
785,14:01:04,1.411,12.639,14.751,8.169,6.493,3.968,13.947,13.038,3.364,1.573
171,14:01:04,7.799,9.755,2.073,11.821,10.797,6.622,14.355,7.421,1.777,6.767
872,14:01:04,6.501,11.678,10.995,2.313,7.966,13.632,3.811,14.431,5.898,14.077
